Protein,Total lipid (fat),"Carbohydrate, by difference",Ash,Starch,"Alcohol, ethyl",Water,Caffeine,Theobromine,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn","Copper, Cu","Fluoride, F","Manganese, Mn","Selenium, Se","Vitamin A, RAE","Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,"Tocopherol, beta","Tocopherol, gamma","Tocopherol, delta","Tocotrienol, alpha","Tocotrienol, beta","Tocotrienol, gamma","Tocotrienol, delta","Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Betaine,Cholesterol,"Sugars, Total",cat_Baby Foods,cat_Baked Products,cat_Beef Products,cat_Beverages,cat_Breakfast Cereals,cat_Cereal Grains and Pasta,cat_Dairy and Egg Products,cat_Fast Foods,cat_Fats and Oils,cat_Finfish and Shellfish Products,cat_Fruits and Fruit Juices,"cat_Lamb, Veal, and Game Products",cat_Legumes and Legume Products,"cat_Meals, Entrees, and Side Dishes",cat_Nut and Seed Products,cat_Pork Products,cat_Poultry Products,cat_Restaurant Foods,cat_Sausages and Luncheon Meats,cat_Snacks,"cat_Soups, Sauces, and Gravies",cat_Spices and Herbs,cat_Sweets,cat_Vegetables and Vegetable Products
12.0,21.0,9.2,5.8,0.0,0.0,51.5,0.0,0.0,0.3,359.0,0.19,0.0,806.0,240.0,1638.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,12.0,6.5,0.8,0.0,0.0,76.2,0.0,0.0,0.1,161.0,0.06,0.0,110.0,210.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,1.3,15.1,1.2,0.0,0.0,77.7,0.0,0.0,0.0,141.0,0.05,0.0,116.0,219.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6,1.4,9.0,1.0,0.0,0.0,86.0,0.0,0.0,0.0,96.0,0.0,16.0,151.0,206.0,100.0,0.81,0.016,3.0,0.002,2.9,12.0,3.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.056,0.237,0.124,0.459,0.062,4.0,0.52,15.0,0.2,0.7,5.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,25.0,0.56,0.0,0.0,66.44,0.0,0.0,0.4,108.0,0.03,8.0,68.0,108.0,72.0,0.31,0.019,0.0,0.0,3.0,49.0,9.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.619,0.364,0.0,0.123,17.0,1.48,0.0,0.3,0.0,16.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,21.47,75.42,0.79,0.0,0.0,1.52,3.0,92.0,1.2,5.0,0.63,17.0,28.0,90.0,123.0,0.23,0.135,0.6,0.14,1.3,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.027,0.084,0.009,0.004,1.0,0.0,0.5,9.1,0.0,0.0,58.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7,17.6,3.5,3.6,0.0,0.0,50.6,0.0,0.0,0.0,756.0,0.52,28.0,496.0,138.0,615.0,3.23,0.026,0.0,0.01,14.5,141.0,45.0,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.321,0.156,0.476,0.073,10.0,1.46,12.9,1.5,0.0,55.0,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.69,19.4,3.41,4.3,0.0,0.0,48.2,0.0,0.0,0.0,1146.0,0.13,35.0,583.0,93.0,776.0,4.3,0.021,0.0,0.0,15.5,155.0,50.0,0.0,0.17,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.3,0.06,0.0,0.084,20.0,1.66,13.5,1.6,0.0,62.0,0.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15,3.27,4.78,0.67,0.0,0.0,88.13,0.0,0.0,0.0,113.0,0.03,10.0,84.0,132.0,43.0,0.37,0.025,0.0,0.004,3.7,46.0,7.0,0.0,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.169,0.089,0.373,0.036,5.0,0.45,14.3,0.3,0.6,10.0,5.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.86,1.41,18.6,1.03,0.0,0.0,74.1,0.0,0.0,0.0,152.0,0.07,16.0,133.0,194.0,58.0,0.82,0.08,0.0,0.065,3.1,131.0,4.0,0.0,0.06,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.041,0.18,0.105,0.544,0.045,10.0,0.52,15.2,1.2,0.0,6.0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.93,1.25,13.8,1.02,0.0,0.0,79.0,0.0,0.0,0.0,171.0,0.07,16.0,135.0,219.0,66.0,0.83,0.013,12.0,0.004,4.9,12.0,2.0,0.0,0.02,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.042,0.201,0.107,0.552,0.045,11.0,0.53,15.2,0.1,0.0,5.0,13.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.86,0.18,7.5,1.0,0.0,0.0,87.43,0.0,0.0,0.0,143.0,0.12,13.0,109.0,177.0,59.0,0.67,0.079,12.0,0.0,3.1,2.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.034,0.162,0.086,0.0,0.037,8.0,0.43,15.2,0.0,0.0,2.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.53,0.0,23.53,1.37,0.0,0.0,71.57,2.0,23.0,1.2,88.0,0.42,40.0,166.0,339.0,135.0,1.13,0.209,12.0,0.0,7.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.215,0.223,0.0,0.047,12.0,0.5,15.2,0.0,0.0,1.0,14.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.51,24.35,2.04,6.93,0.0,0.0,42.17,0.0,0.0,0.0,661.0,0.18,27.0,475.0,116.0,1808.0,3.28,0.027,0.0,0.018,22.4,226.0,33.0,0.0,0.49,1.8,2.0,0.0,4.0,0.0,0.04,0.0,0.06,0.01,0.1,0.03,0.0,0.038,0.23,0.083,0.398,0.091,0.0,1.7,18.4,1.5,0.4,78.0,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.09,23.82,2.98,3.68,0.0,0.0,51.42,0.0,0.0,0.0,566.0,0.2,24.0,385.0,129.0,751.0,2.58,0.033,0.0,0.014,19.3,224.0,41.0,0.0,0.37,2.7,2.0,0.0,3.0,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.042,0.173,0.027,0.358,0.076,7.0,1.68,12.5,1.0,3.3,69.0,2.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.38,24.31,2.53,4.07,0.0,0.0,48.7,0.0,0.0,0.0,690.0,0.18,29.0,467.0,126.0,704.0,3.06,0.025,0.0,0.021,13.8,157.0,23.0,0.0,0.47,0.7,2.0,0.0,3.0,0.0,0.04,0.0,0.01,0.0,0.01,0.0,0.0,0.048,0.23,0.035,0.397,0.086,0.0,1.75,15.4,1.6,0.9,70.0,1.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21,3.31,4.88,0.68,0.0,0.0,87.91,0.0,0.0,0.0,115.0,0.03,10.0,85.0,135.0,105.0,0.38,0.025,0.0,0.004,3.7,47.0,7.0,0.0,0.07,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.172,0.09,0.38,0.036,5.0,0.46,14.6,0.3,0.0,11.0,4.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.29,8.57,37.14,1.1,0.0,0.0,48.9,4.0,122.0,0.0,86.0,0.26,29.0,72.0,115.0,129.0,0.6,0.254,0.0,0.381,3.1,86.0,0.0,0.0,0.4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.146,1.566,0.209,0.028,34.0,0.05,8.0,1.3,0.0,21.0,18.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,7.4,39.6,0.55,0.0,0.0,48.7,6.0,42.0,1.2,73.0,1.1,16.0,54.0,68.0,162.0,0.32,0.106,0.0,0.225,3.1,37.0,0.0,0.0,0.4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.237,0.115,0.028,5.0,0.01,8.0,1.3,0.0,6.0,21.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.21,21.88,34.38,1.11,0.0,0.0,37.43,7.0,56.0,1.0,63.0,0.0,29.0,108.0,222.0,94.0,0.86,0.128,4.0,0.194,2.6,32.0,11.0,0.0,0.18,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.252,0.829,0.438,0.046,24.0,0.36,23.8,1.1,0.0,21.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.29,3.04,39.64,0.39,0.0,0.0,52.63,1.0,43.0,0.0,30.0,0.09,10.0,26.0,41.0,146.0,0.21,0.09,0.0,0.0,1.1,96.0,0.0,0.0,0.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.052,0.555,0.0,0.01,12.0,0.02,2.8,0.5,0.0,7.0,17.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.71,2.86,42.86,0.39,0.0,0.0,48.13,1.0,43.0,7.1,86.0,0.0,10.0,26.0,41.0,164.0,0.21,0.09,0.0,0.0,1.1,129.0,0.0,0.0,0.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.052,0.555,0.0,0.01,12.0,0.02,2.8,0.5,0.0,21.0,6.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.68,3.25,67.14,7.08,0.0,0.0,12.85,0.0,0.0,22.7,168.0,55.0,208.0,299.0,2080.0,27.0,4.5,1.3,0.0,19.8,6.2,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.01,0.72,0.0,0.12,0.0,0.05,0.0,0.7,0.058,0.15,1.35,0.542,0.107,20.0,0.0,49.2,13.4,9.7,0.0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.15,0.64,2.65,1.49,0.0,0.0,92.06,0.0,0.0,1.6,177.0,3.17,64.0,56.0,295.0,4.0,0.81,0.385,0.0,1.148,0.3,264.0,3142.0,0.0,0.8,0.0,46.0,0.0,5650.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,18.0,0.034,0.076,0.902,0.209,0.155,68.0,0.0,11.4,414.8,0.4,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.46,1.12,7.02,2.45,0.0,0.0,85.95,0.0,0.0,2.1,208.0,6.59,55.0,66.0,738.0,61.0,0.91,0.146,0.0,1.264,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.058,0.296,1.57,0.397,0.185,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.74,3.34,5.83,3.37,0.64,0.0,83.72,0.0,0.0,4.0,63.0,1.61,48.0,108.0,152.0,1104.0,0.64,0.074,1.5,0.422,33.5,5.0,51.0,1.0,0.36,0.0,27.0,0.0,113.0,0.0,2.15,0.08,0.02,0.0,0.0,0.0,0.3,0.177,0.07,0.565,0.254,0.07,7.0,0.0,22.4,1.4,0.2,0.0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.05,0.0,2.41,0.22,0.0,32.9,64.46,0.0,0.0,0.0,0.0,0.13,5.0,22.0,98.0,4.0,0.06,0.023,0.0,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.071,0.318,0.026,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03,0.0,14.4,0.01,0.0,0.0,85.58,0.0,0.0,0.0,3.0,0.05,1.0,0.0,0.0,3.0,0.01,0.003,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.029,0.129,0.011,0.008,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.04,0.02,0.0,0.0,94.78,0.0,0.0,0.0,6.0,0.03,1.0,4.0,2.0,2.0,0.01,0.006,0.0,0.055,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.36,0.86,4.89,8.04,0.0,0.0,83.85,0.0,0.0,3.2,40.0,1.67,33.0,10.0,40.0,2348.0,0.32,0.374,0.0,0.078,1.2,7.0,83.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.018,0.139,0.652,0.027,0.023,23.0,0.0,6.5,24.6,0.0,0.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.93,6.03,52.04,10.7,0.0,0.0,11.3,0.0,0.0,29.8,1488.0,87.47,602.0,276.0,1924.0,344.0,2.41,1.542,0.0,11.482,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1.421,6.561,1.399,2.579,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.04,0.0,0.27,0.17,0.0,0.0,94.47,0.0,0.0,0.0,6.0,0.45,4.0,8.0,39.0,8.0,0.03,0.01,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.49,0.0,17.03,0.37,0.0,0.0,76.45,0.0,0.0,0.0,27.0,0.72,12.0,19.0,112.0,23.0,0.08,0.026,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,99.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.5,0.0,58.0,31.8,0.0,0.0,5.7,0.0,0.0,13.3,0.0,7.2,0.0,0.0,1000.0,7203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.03,2.52,2.43,0.57,0.0,0.0,82.44,0.0,0.0,0.0,5.0,0.98,11.0,93.0,187.0,41.0,2.22,0.148,2.1,0.037,2.9,0.0,0.0,0.0,0.37,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2.1,0.013,0.135,2.495,0.083,0.039,8.0,1.26,37.6,0.6,3.1,51.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.12,2.45,1.51,0.54,0.0,0.0,82.37,0.0,0.0,0.0,6.0,0.76,11.0,98.0,170.0,39.0,2.5,0.148,1.3,0.037,3.5,0.0,0.0,0.0,0.28,0.7,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.023,0.116,2.85,0.155,0.049,5.0,1.65,49.5,0.0,6.9,33.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0,7.1,0.0,1.0,0.0,0.0,78.4,0.0,0.0,0.0,5.0,1.0,10.0,94.0,223.0,42.0,2.27,0.072,0.0,0.0,12.9,11.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.146,0.203,2.269,0.272,0.205,2.0,0.99,0.0,0.0,0.0,48.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3,3.8,3.7,0.7,0.0,0.0,80.5,0.0,0.0,0.0,6.0,1.03,13.0,81.0,204.0,44.0,2.25,0.065,0.0,0.0,14.2,2.0,0.0,0.0,0.13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.139,0.154,2.633,0.51,0.252,2.0,0.1,45.2,0.0,0.0,24.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0,9.6,0.0,0.49,0.0,0.0,76.0,0.0,0.0,0.0,55.0,0.99,11.0,90.0,122.0,49.0,1.01,0.045,0.0,0.0,10.3,11.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.014,0.163,3.42,0.726,0.188,11.0,0.4,43.2,1.7,11.6,59.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.6,14.4,1.5,1.2,0.0,0.0,68.3,0.0,0.0,0.2,73.0,1.56,14.0,121.0,106.0,267.0,1.01,0.045,0.0,0.0,10.3,3.0,0.0,0.0,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.017,0.197,2.005,0.726,0.103,11.0,0.4,43.2,0.4,0.0,78.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,6.2,1.4,0.58,0.0,0.0,80.32,0.0,0.0,0.0,41.0,0.7,12.0,117.0,135.0,49.0,1.77,0.148,0.0,0.037,12.0,0.0,0.0,0.0,0.08,0.8,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,2.2,0.008,0.163,2.61,0.41,0.029,8.0,1.11,39.8,0.0,4.7,58.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,6.2,1.4,0.58,0.0,0.0,80.32,0.0,0.0,0.0,41.0,0.7,12.0,117.0,135.0,49.0,1.77,0.148,43.6,0.037,12.0,0.0,0.0,0.0,0.08,0.8,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.008,0.163,2.61,0.41,0.029,8.0,1.11,39.8,0.0,4.7,58.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19,2.3,85.79,2.11,59.17,0.0,3.62,0.0,0.0,3.8,535.0,24.74,60.0,448.0,196.0,13.0,17.46,0.213,0.0,1.646,6.2,1.0,6.0,0.0,10.33,0.0,4.0,0.0,45.0,0.41,10.73,5.93,0.17,0.2,0.0,0.0,1.3,1.563,2.267,28.767,0.635,1.8,16.0,0.0,11.5,1.3,39.7,0.0,17.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47,0.0,12.88,0.32,0.0,0.0,86.34,0.0,0.0,2.0,9.0,0.17,6.0,11.0,123.0,2.0,0.06,0.061,9.1,0.089,0.3,15.0,170.0,2.0,0.41,0.0,10.0,1.0,30.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,23.3,0.018,0.018,0.25,0.093,0.059,14.0,0.0,4.5,5.9,0.1,0.0,10.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,0.14,12.22,0.19,0.03,0.0,87.14,0.0,0.0,1.3,0.0,0.0,5.0,11.0,141.0,0.0,0.05,0.035,3.3,0.039,0.0,4.0,46.0,0.0,0.1,0.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.019,0.027,0.138,0.076,0.039,2.0,0.0,3.6,0.8,0.0,0.0,9.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.9,7.7,0.5,0.0,0.0,88.9,0.0,0.0,0.0,14.0,0.39,6.0,28.0,46.0,49.0,0.4,0.029,0.0,0.0,2.1,21.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.049,0.04,0.574,0.208,0.047,7.0,0.09,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6,2.2,16.3,1.4,0.0,0.0,76.5,0.0,0.0,0.1,54.0,0.8,7.0,56.0,32.0,282.0,0.35,0.04,0.0,0.0,13.4,51.0,230.0,2.0,0.42,0.0,3.0,1632.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.14,1.65,0.0,0.09,36.0,0.05,8.0,9.4,0.0,7.0,0.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44,2.26,8.18,0.28,0.0,0.0,86.84,0.0,0.0,1.3,10.0,0.41,10.0,38.0,87.0,15.0,0.6,0.05,0.0,0.12,3.6,36.0,350.0,159.0,0.31,0.0,0.0,476.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.035,0.035,0.616,0.101,0.036,8.0,0.19,8.6,1.6,0.0,8.0,1.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.6,11.2,1.0,8.1,0.0,81.7,0.0,0.0,0.5,102.0,0.6,9.0,81.0,18.0,264.0,0.43,0.041,68.4,0.0,6.6,19.0,6.0,0.0,0.03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.79,0.0,0.05,25.0,0.06,3.2,0.2,18.5,7.0,0.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.9,8.8,1.4,0.0,0.0,81.9,0.0,0.0,0.0,11.0,0.69,8.0,35.0,120.0,32.0,0.92,0.054,0.0,0.0,8.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.016,0.069,1.343,0.0,0.139,6.0,0.51,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03,6.93,6.36,0.38,0.0,0.0,84.3,0.0,0.0,1.8,19.0,0.33,15.0,24.0,127.0,38.0,0.35,0.036,0.0,0.006,2.2,222.0,2165.0,993.0,0.57,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.7,0.259,0.083,11.0,0.09,9.9,11.6,0.0,12.0,2.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,1.7,7.1,0.5,0.0,0.0,88.6,0.0,0.0,1.1,13.0,0.34,7.0,49.0,95.0,13.0,0.22,0.029,0.0,0.0,2.4,138.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.021,0.032,0.554,0.159,0.044,4.0,0.16,0.0,0.0,0.0,5.0,0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
